ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2022,2022-07-19,17,Allianz Parque,Anderson Daronco,39033,43600,Palmeiras,Cuiabá-MT,Abel Ferreira,Toni Oliveira,1,13,96500000,8750000,26.5,28.5,1,0,0,0,11,4,17,12,10,17,1,8,3,1,16,6,5,3
2022,2022-07-24,19,Allianz Parque,Bruno Arleu de Araújo,38658,43600,Palmeiras,Internacional,Abel Ferreira,Mano Menezes,1,6,84000000,29300000,27.4,27.3,2,1,1,0,12,5,12,15,14,11,4,7,4,1,18,11,7,2
2022,2022-08-07,21,Allianz Parque,Jean Pierre Goncalves Lima,38801,43600,Palmeiras,Goiás,Abel Ferreira,Jair Ventura,1,11,68000000,11500000,27.0,26.0,3,0,2,0,5,4,12,10,9,12,2,5,3,1,19,8,9,5
2022,2022-09-11,26,Allianz Parque,Jefferson Ferreira Moraes,39337,43600,Palmeiras,Juventude,Abel Ferreira,Umberto Louzer,1,20,87500000,6800000,28.2,28.9,2,1,0,0,14,3,6,15,14,6,0,7,3,1,23,6,11,3
2022,2022-09-18,27,Allianz Parque,Wilton Sampaio,40337,43600,Palmeiras,Santos,Abel Ferreira,Orlando Ribeiro,1,10,87500000,39500000,28.2,26.3,1,0,0,0,8,5,12,12,10,12,3,2,1,1,19,16,4,11
2022,2022-10-07,30,Allianz Parque,Braulio da Silva Machado,39877,43600,Palmeiras,Coritiba FC,Abel Ferreira,Guto Ferreira,1,15,83500000,14400000,28.3,26.6,4,0,2,0,9,6,16,13,12,15,3,7,4,0,19,11,6,3
2022,2022-10-16,32,Allianz Parque,Flavio Rodrigues de Souza,40795,43600,Palmeiras,São Paulo,Abel Ferreira,Rogério Ceni,1,10,78000000,29950000,28.6,28.0,0,0,0,0,15,3,9,14,12,9,1,8,2,0,19,5,6,3
2022,2022-10-23,33,Allianz Parque,Bruno Arleu de Araújo,40044,43600,Palmeiras,Avaí FC,Abel Ferreira,Lisca,1,19,83500000,9350000,29.1,29.3,3,0,1,0,9,7,12,7,7,12,2,6,3,0,22,10,11,7
2022,2022-11-03,35,Allianz Parque,Wilton Sampaio,29104,43600,Palmeiras,Fortaleza,Abel Ferreira,Juan Pablo Vojvoda,1,9,98500000,15250000,27.5,30.5,4,0,2,0,4,2,11,16,15,11,3,5,3,2,18,8,5,3
2022,2022-04-17,2,Arena Pantanal,Savio Pereira Sampaio,10791,42968,Cuiabá-MT,Fluminense,Pintado,Abel Braga,7,13,10000000,29600000,29.9,29.2,0,1,0,0,2,5,18,14,13,16,3,1,1,0,5,12,1,8
2022,2022-05-22,7,Arena Pantanal,Ramon Abatti,7968,42968,Cuiabá-MT,Internacional,Luiz Fernando Iubel,Mano Menezes,15,10,8450000,41100000,28.6,28.3,1,1,0,0,4,11,9,12,12,8,3,2,2,1,11,14,4,6
2022,2022-05-29,8,Arena Pantanal,Wagner do Nascimento Magalhães,4539,42968,Cuiabá-MT,Athletico-PR,Luiz Fernando Iubel,Luiz Felipe Scolari,17,12,6400000,28700000,29.0,24.9,0,1,0,0,8,8,9,17,17,8,7,0,0,4,10,19,6,4
2022,2022-06-08,10,Arena Pantanal,Marcelo de Lima Henrique  ,22129,42968,Cuiabá-MT,Corinthians,Toni Oliveira,Vítor Pereira,18,1,10350000,32500000,28.8,26.5,1,0,1,0,4,3,10,11,10,9,4,3,0,0,11,11,5,6
2022,2022-06-19,13,Arena Pantanal,Flavio Rodrigues de Souza,7512,42968,Cuiabá-MT,Ceará SC,Toni Oliveira,Marquinhos Santos,18,15,9150000,9100000,28.8,29.7,0,0,0,0,7,6,15,10,10,15,1,1,1,6,14,8,8,3
2022,2022-07-11,16,Arena Pantanal,Jefferson Ferreira Moraes,14719,42968,Cuiabá-MT,Botafogo,Toni Oliveira,Luís Castro,18,9,9250000,26180000,28.5,27.6,2,0,1,0,5,2,7,11,11,6,2,4,2,2,14,6,4,3
2022,2022-07-22,18,Arena Pantanal,Jean Pierre Goncalves Lima,18584,42968,Cuiabá-MT,Atlético-MG,Toni Oliveira,Antonio Mohamed,15,2,9750000,67000000,28.1,27.6,1,1,0,0,4,2,7,10,10,7,3,5,1,1,16,7,6,1
2022,2022-08-14,22,Arena Pantanal,Marielson Alves Silva,6909,42968,Cuiabá-MT,Juventude,Toni Oliveira,Umberto Louzer,18,20,11200000,7100000,28.0,27.8,1,0,1,0,5,4,14,14,13,14,3,3,4,2,13,5,6,2
2022,2022-08-28,24,Arena Pantanal,Jean Pierre Goncalves Lima,19136,42968,Cuiabá-MT,Santos,Toni Oliveira,Lisca,16,8,9150000,31000000,28.7,27.9,0,0,0,0,14,2,13,6,6,12,1,7,0,4,21,7,6,3
2022,2022-09-05,25,Arena Pantanal,Wagner do Nascimento Magalhães,33050,42968,Cuiabá-MT,São Paulo,Toni Oliveira,Rogério Ceni,17,13,11950000,23500000,28.4,26.9,1,1,1,0,7,5,18,9,9,16,1,3,5,4,12,10,6,6
2022,2022-09-29,28,Arena Pantanal,Dyorgines Jose Padovani,3364,42968,Cuiabá-MT,América-MG,Toni Oliveira,Vagner Mancini,18,8,9650000,7450000,28.4,30.7,2,1,1,0,2,4,13,14,13,11,7,1,2,1,11,18,5,8
2022,2022-10-09,31,Arena Pantanal,Raphael Claus,40059,42968,Cuiabá-MT,Flamengo,Toni Oliveira,Mário Jorge,17,5,8150000,38550000,28.4,28.6,1,2,0,0,7,6,14,11,11,14,3,4,1,2,21,17,6,9
2022,2022-10-28,34,Arena Pantanal,Luiz Flávio de Oliveira ,4680,42968,Cuiabá-MT,Avaí FC,,,18,19,8850000,8830000,28.6,30.7,1,0,0,0,10,6,15,11,10,14,8,2,0,1,11,13,5,5
2022,2022-11-06,36,Arena Pantanal,Braulio da Silva Machado,22448,42968,Cuiabá-MT,Palmeiras,Toni Oliveira,Abel Ferreira,16,1,8150000,82300000,29.3,27.0,1,1,1,0,4,9,13,8,6,13,11,3,2,3,12,28,5,8
2022,2022-11-13,38,Arena Pantanal,Flavio Rodrigues de Souza,17392,42968,Cuiabá-MT,Coritiba FC,Toni Oliveira,Guto Ferreira,16,15,7950000,9600000,28.3,27.2,2,1,2,0,8,1,9,8,8,9,1,6,2,2,17,4,7,1
2022,2022-04-09,1,Estádio Jornalista Mário Filho,Anderson Daronco,20787,82238,Fluminense,Santos,Abel Braga,Fabián Bustos,13,12,28050000,29500000,28.7,26.0,0,0,0,0,8,1,14,18,18,14,1,6,0,4,26,3,11,2
2022,2022-04-24,3,Estádio Jornalista Mário Filho,Braulio da Silva Machado,16176,82238,Fluminense,Internacional,Abel Braga,Cauan Almeida,6,13,28250000,37300000,29.3,29.0,0,1,0,0,5,4,15,12,12,14,4,2,4,2,12,12,4,4
2022,2022-05-15,6,Estádio General Sylvio Raulino de Oliveira,Ramon Abatti,4722,18238,Fluminense,Athletico-PR,Fernando Diniz,Luiz Felipe Scolari,16,13,36600000,29050000,28.5,24.2,2,1,1,0,4,5,12,12,11,12,2,4,1,1,11,12,3,3
2022,2022-06-19,13,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,15530,82238,Fluminense,Avaí FC,Fernando Diniz,Eduardo Barroca,11,7,33850000,7380000,28.6,29.1,2,0,1,0,6,3,8,15,15,7,4,1,1,4,19,9,11,4
2022,2022-07-03,15,Estádio Jornalista Mário Filho,Wilton Sampaio,44782,82238,Fluminense,Corinthians,Fernando Diniz,Vítor Pereira,6,2,27550000,19500000,28.0,25.1,4,0,2,0,6,4,11,12,12,8,2,2,4,0,15,3,4,1
2022,2022-07-10,16,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira ,63707,65398,Fluminense,Ceará SC,Fernando Diniz,Marquinhos Santos,6,15,26350000,10250000,28.4,30.4,2,1,1,0,9,10,16,17,17,16,5,4,0,2,18,17,8,4
2022,2022-07-24,19,Estádio General Sylvio Raulino de Oliveira,André Luiz de Freitas Castro,9877,17238,Fluminense,RB Bragantino,Fernando Diniz,Maurício Barbieri,4,8,24350000,30750000,29.1,23.5,2,1,0,0,9,5,11,20,18,11,1,5,2,4,24,5,11,3
2022,2022-08-07,21,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,46323,82238,Fluminense,Cuiabá-MT,Fernando Diniz,Toni Oliveira,3,17,19350000,11700000,30.6,28.2,1,0,1,0,11,6,11,14,14,10,1,4,1,2,10,8,4,2
2022,2022-08-21,23,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,24029,82238,Fluminense,Coritiba FC,Fernando Diniz,Guto Ferreira,4,18,34400000,4900000,27.9,26.6,5,2,2,0,11,3,13,13,13,13,1,1,1,3,15,7,5,1
2022,2022-09-11,26,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,26533,82238,Fluminense,Fortaleza,Fernando Diniz,Juan Pablo Vojvoda,5,12,33300000,11850000,28.8,30.0,2,1,1,0,5,6,7,19,19,7,2,4,5,6,15,11,5,5
2022,2022-09-29,28,Estádio Jornalista Mário Filho,Edina Alves Batista,23396,82238,Fluminense,Juventude,Fernando Diniz,Umberto Louzer,3,20,32550000,7300000,29.3,28.7,4,0,2,0,5,5,5,9,7,5,3,2,2,3,21,10,9,2
2022,2022-11-09,37,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,35410,82238,Fluminense,Goiás,Fernando Diniz,Jair Ventura,3,13,28900000,11830000,28.7,27.3,3,0,0,0,11,3,10,11,9,10,1,6,6,3,23,9,6,6
2022,2022-04-11,1,Estádio Cícero Pompeu de Toledo,Wagner do Nascimento Magalhães,20606,72039,São Paulo,Athletico-PR,Rogério Ceni,Alberto Valentim,1,20,31300000,34700000,27.4,24.3,4,0,1,0,5,5,17,14,14,17,0,4,2,2,18,7,7,5
2022,2022-06-12,11,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,26847,72039,São Paulo,América-MG,Rogério Ceni,Vagner Mancini,6,9,32400000,9350000,27.2,31.7,1,0,1,0,2,4,14,16,15,14,5,1,2,0,15,11,8,5
2022,2022-06-19,13,Estádio Cícero Pompeu de Toledo,Anderson Daronco,31055,72039,São Paulo,Palmeiras,Rogério Ceni,Abel Ferreira,5,1,33800000,96000000,26.9,26.4,1,2,1,0,3,7,17,9,9,16,4,2,1,2,12,23,6,9
2022,2022-06-26,14,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,20466,72039,São Paulo,Juventude,Rogério Ceni,Umberto Louzer,9,20,30400000,6600000,29.0,28.8,0,0,0,0,16,1,15,7,7,15,2,9,0,1,29,4,12,2
2022,2022-08-14,22,Estádio Cícero Pompeu de Toledo,Paulo Cesar Zanovelli,31358,72039,São Paulo,RB Bragantino,Rogério Ceni,Maurício Barbieri,11,8,28500000,42350000,28.7,25.2,3,0,1,0,13,4,17,10,8,16,4,1,4,1,16,11,8,6
2022,2022-09-26,28,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,36510,72039,São Paulo,Avaí FC,Rogério Ceni,Lisca,13,17,32500000,14050000,28.6,29.4,4,0,3,0,9,4,13,8,8,13,2,2,1,1,17,7,7,4
2022,2022-10-21,29,Estádio Cícero Pompeu de Toledo,Flavio Rodrigues de Souza,14993,72039,São Paulo,Coritiba FC,Rogério Ceni,Guto Ferreira,12,15,31000000,13200000,27.5,26.9,3,1,1,0,5,3,11,12,10,11,3,5,6,2,20,13,8,6
2022,2022-10-09,31,Estádio Cícero Pompeu de Toledo,Jean Pierre Goncalves Lima,23918,72039,São Paulo,Botafogo,Rogério Ceni,Luís Castro,8,10,31350000,21600000,29.0,30.5,0,1,0,0,10,4,16,8,8,15,0,2,4,3,8,7,3,4
2022,2022-10-28,34,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,17598,72039,São Paulo,Atlético-GO,Rogério Ceni,Eduardo Souza,8,17,27300000,6350000,27.8,27.5,2,1,1,0,4,7,10,12,12,9,7,0,2,0,13,19,6,9
2022,2022-04-17,2,Estádio Raimundo Sampaio,Ramon Abatti,1559,25000,América-MG,Juventude,Vagner Mancini,Eduardo Baptista,15,8,8650000,8000000,31.1,29.2,4,1,2,0,5,5,19,11,11,18,3,5,2,2,22,13,9,3
2022,2022-04-30,4,Estádio Raimundo Sampaio,Jefferson Ferreira Moraes,2433,25000,América-MG,Athletico-PR,Vagner Mancini,Fábio Carille,15,16,9450000,21550000,30.0,24.0,1,0,0,0,6,11,19,12,12,18,5,2,4,3,7,13,4,5
2022,2022-05-22,7,Estádio Raimundo Sampaio,Raphael Claus,4236,25000,América-MG,Botafogo,Vagner Mancini,Luís Castro,8,4,5800000,30880000,28.7,28.0,1,1,1,0,3,5,19,9,8,15,4,3,3,1,12,8,5,2
2022,2022-06-16,12,Estádio Raimundo Sampaio,Anderson Daronco,2599,25000,América-MG,Fluminense,Vagner Mancini,Fernando Diniz,9,8,9000000,32850000,31.4,29.2,0,0,0,0,3,8,12,9,9,11,3,3,0,1,9,20,3,10
2022,2022-07-03,15,Estádio Raimundo Sampaio,Caio Max Augusto Vieira,2339,25000,América-MG,Goiás,Vagner Mancini,Jair Ventura,17,14,8300000,8750000,29.6,26.9,1,0,0,0,11,3,14,8,7,14,3,4,2,2,21,21,7,10
2022,2022-07-22,18,Estádio Raimundo Sampaio,Braulio da Silva Machado,6462,25000,América-MG,Palmeiras,Vagner Mancini,Abel Ferreira,17,1,10900000,78000000,29.6,27.7,0,1,0,0,7,7,16,6,6,16,4,3,1,2,15,17,8,9
2022,2022-08-14,22,Estádio Raimundo Sampaio,Paulo Roberto Alves Júnior,2978,25000,América-MG,Santos,Vagner Mancini,Lisca,10,9,10150000,27200000,29.2,26.8,1,0,1,0,6,6,16,9,9,15,2,4,1,1,16,11,8,5
2022,2022-09-04,25,Estádio Raimundo Sampaio,Dyorgines Jose Padovani,2840,25000,América-MG,Coritiba FC,Vagner Mancini,Guto Ferreira,9,16,10550000,9300000,28.3,27.4,2,0,1,0,4,5,19,8,8,18,2,8,0,4,25,11,7,5
2022,2022-09-18,27,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,6416,25000,América-MG,Corinthians,Vagner Mancini,Vítor Pereira,8,5,6350000,35100000,31.0,24.8,1,0,0,0,4,8,14,12,12,13,3,6,2,1,16,11,5,4
2022,2022-11-02,35,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,3474,25000,América-MG,Internacional,Vagner Mancini,Mano Menezes,11,2,8750000,35050000,31.3,28.1,1,0,0,0,6,8,7,11,11,7,3,4,1,2,17,13,6,6
2022,2022-04-17,2,Neo Química Arena ,Bruno Arleu de Araújo,30335,49205,Corinthians,Avaí FC,Vítor Pereira,Eduardo Barroca,3,6,44600000,4280000,26.7,30.3,3,0,2,0,7,2,22,12,11,22,5,1,1,5,14,15,6,7
2022,2022-05-01,4,Neo Química Arena ,Savio Pereira Sampaio,37018,49205,Corinthians,Fortaleza,Vítor Pereira,Juan Pablo Vojvoda,3,20,47600000,12400000,30.0,26.8,1,0,0,0,9,4,14,14,14,13,5,3,1,4,6,15,2,5
2022,2022-05-29,8,Neo Química Arena ,Anderson Daronco,34922,49205,Corinthians,América-MG,Vítor Pereira,Vagner Mancini,1,9,30950000,5900000,30.2,30.2,1,1,0,0,6,5,13,19,19,13,4,3,0,1,7,13,1,3
2022,2022-06-11,11,Neo Química Arena ,Ramon Abatti,34617,49205,Corinthians,Juventude,,,2,19,33950000,6400000,29.8,28.3,2,0,1,0,4,5,15,12,12,14,2,1,3,4,13,8,7,3
2022,2022-06-19,13,Neo Química Arena ,Braulio da Silva Machado,35900,49205,Corinthians,Goiás,Vítor Pereira,Jair Ventura,2,16,29950000,6750000,28.3,25.8,1,0,1,0,6,4,7,13,12,7,2,2,3,1,17,9,8,5
2022,2022-06-26,14,Neo Química Arena ,Flavio Rodrigues de Souza,40842,49205,Corinthians,Santos,,,2,8,18450000,30400000,25.2,25.7,0,0,0,0,3,2,20,10,10,18,2,1,0,4,9,7,4,3
2022,2022-07-10,16,Neo Química Arena ,Ramon Abatti,44055,49205,Corinthians,Flamengo,Vítor Pereira,Dorival Júnior,4,8,32450000,63000000,28.2,25.6,1,0,0,0,6,3,7,12,11,7,4,2,3,1,7,12,5,4
2022,2022-07-21,18,Neo Química Arena ,Wagner do Nascimento Magalhães,39852,49205,Corinthians,Coritiba FC,Vítor Pereira,Gustavo Morínigo,3,16,53600000,8750000,27.4,29.8,3,1,1,0,9,2,16,15,13,16,3,3,1,1,19,8,4,4
2022,2022-07-31,20,Neo Química Arena ,Jean Pierre Goncalves Lima,42797,49205,Corinthians,Botafogo,Vítor Pereira,Luís Castro,2,11,34950000,27280000,27.3,27.1,1,0,1,0,3,3,6,5,5,4,3,2,0,0,15,9,10,4
2022,2022-08-14,22,Neo Química Arena ,Raphael Claus,44966,49205,Corinthians,Palmeiras,Vítor Pereira,Abel Ferreira,2,1,57100000,86500000,26.4,27.3,0,1,0,0,5,3,15,10,8,13,3,4,1,4,14,9,5,5
2022,2022-08-30,24,Neo Química Arena ,Wilton Sampaio,36228,49205,Corinthians,RB Bragantino,Vítor Pereira,Maurício Barbieri,4,10,57500000,47700000,28.1,25.7,1,0,1,0,5,5,12,8,7,12,5,3,1,5,14,15,5,6
2022,2022-10-02,29,Neo Química Arena ,Caio Max Augusto Vieira,37445,49205,Corinthians,Cuiabá-MT,Vítor Pereira,Toni Oliveira,4,17,60500000,11050000,26.8,28.6,2,0,2,0,7,4,11,6,6,11,4,4,1,2,15,9,2,3
2022,2022-10-09,31,Neo Química Arena ,Anderson Daronco,38649,49205,Corinthians,Athletico-PR,Vítor Pereira,Luiz Felipe Scolari,4,6,42000000,41000000,26.1,24.3,2,1,2,0,5,6,10,16,15,10,3,1,4,0,7,19,1,8
2022,2022-11-06,36,Neo Química Arena ,Bruno Arleu de Araújo,41335,49205,Corinthians,Ceará SC,Vítor Pereira,Juca,5,17,47500000,9100000,27.4,30.6,1,0,0,0,9,11,10,12,12,9,4,2,4,2,15,12,7,4
2022,2022-04-10,1,Estádio Major Antônio Couto Pereira,Raphael Claus,18600,37182,Coritiba FC,Goiás,Gustavo Morínigo,Glauber Ramos,2,19,9200000,6850000,29.6,27.3,3,0,1,0,7,3,10,12,11,10,0,6,3,2,17,7,3,5
2022,2022-05-15,6,Estádio Major Antônio Couto Pereira,Bruno Arleu de Araújo,20818,40502,Coritiba FC,América-MG,Gustavo Morínigo,Vagner Mancini,10,4,7950000,10200000,30.3,28.2,1,0,1,0,7,4,11,23,22,10,2,6,4,1,17,9,6,4
2022,2022-05-29,8,Estádio Major Antônio Couto Pereira,Braulio da Silva Machado,20302,40502,Coritiba FC,Botafogo,Gustavo Morínigo,Luís Castro,8,5,5800000,15730000,26.9,28.1,1,0,1,0,5,9,10,12,12,10,3,3,3,4,15,18,8,8
2022,2022-06-19,13,Estádio Major Antônio Couto Pereira,Luiz Flávio de Oliveira ,22609,40502,Coritiba FC,Athletico-PR,Gustavo Morínigo,Luiz Felipe Scolari,12,4,7100000,19650000,26.6,25.1,0,1,0,0,12,1,12,11,10,11,2,3,3,2,24,10,12,6
2022,2022-07-03,15,Estádio Major Antônio Couto Pereira,Felipe Fernandes,20156,40502,Coritiba FC,Fortaleza,Gustavo Morínigo,Juan Pablo Vojvoda,16,20,5450000,9350000,27.8,27.2,2,1,1,0,2,6,11,22,22,11,6,2,1,1,11,22,4,8
2022,2022-07-26,19,Estádio Major Antônio Couto Pereira,Braulio da Silva Machado,19181,40502,Coritiba FC,Cuiabá-MT,Gustavo Morínigo,Toni Oliveira,16,15,6500000,9750000,29.3,27.7,1,0,1,0,4,4,16,12,11,14,0,1,0,1,4,8,1,6
2022,2022-08-09,21,Estádio Major Antônio Couto Pereira,Paulo Cesar Zanovelli,22691,40502,Coritiba FC,Santos,Gustavo Morínigo,Lisca,15,9,8300000,27200000,29.9,26.8,1,2,0,0,6,7,23,10,10,23,3,1,0,2,15,17,8,6
2022,2022-08-14,22,Estádio Major Antônio Couto Pereira,Marcelo de Lima Henrique  ,17608,40502,Coritiba FC,Atlético-MG,Gustavo Morínigo,Cuca,15,7,8900000,67900000,29.3,29.3,0,1,0,0,1,9,7,20,17,6,6,2,0,0,7,19,5,10
2022,2022-08-27,24,Estádio Major Antônio Couto Pereira,Savio Pereira Sampaio,17597,40502,Coritiba FC,Avaí FC,Guto Ferreira,Eduardo Barroca,18,17,9100000,5280000,28.6,31.9,1,0,0,0,4,5,14,14,14,14,2,2,0,2,12,12,6,5
2022,2022-09-11,26,Estádio Major Antônio Couto Pereira,Vinicius Gonçalves Dias Araujo,15046,40502,Coritiba FC,Atlético-GO,Guto Ferreira,Eduardo Baptista,17,19,11350000,7200000,28.0,27.3,2,0,1,0,7,8,16,11,10,16,4,3,1,2,13,15,4,4
2022,2022-09-29,28,Estádio Major Antônio Couto Pereira,Raphael Claus,14735,40502,Coritiba FC,Ceará SC,Guto Ferreira,Lucho González,16,15,11550000,12550000,27.4,30.1,1,0,1,0,7,3,12,9,9,11,3,3,3,3,14,12,7,5
2022,2022-10-23,33,Estádio Major Antônio Couto Pereira,Wagner do Nascimento Magalhães,18485,40502,Coritiba FC,Internacional,Guto Ferreira,Mano Menezes,15,2,10600000,29050000,27.4,28.5,1,1,1,0,7,6,16,10,10,16,2,0,3,2,12,11,7,3
2022,2022-11-06,36,Estádio Major Antônio Couto Pereira,Raphael Claus,33304,40502,Coritiba FC,Flamengo,Guto Ferreira,Dorival Júnior,15,3,11950000,57400000,26.8,27.5,1,0,0,0,5,8,13,11,10,12,1,3,0,3,9,13,4,7
2022,2022-04-17,2,Arena da Baixada,Wilton Sampaio,17305,42372,Athletico-PR,Atlético-MG,Fábio Carille,Antonio Mohamed,20,4,26750000,64900000,24.7,27.9,0,1,0,0,2,5,9,14,13,9,4,3,1,0,12,17,6,10
2022,2022-04-23,3,Arena da Baixada,Raphael Claus,22659,42372,Athletico-PR,Flamengo,Fábio Carille,Paulo Sousa,20,4,26250000,72500000,24.7,26.9,1,0,1,0,6,5,15,10,9,15,6,1,2,1,10,11,5,3
2022,2022-05-08,5,Arena da Baixada,Leandro Pedro Vuaden,22659,42372,Athletico-PR,Ceará SC,Wesley Carvalho,Dorival Júnior,16,11,27550000,10950000,24.5,28.5,1,0,0,0,4,9,19,8,8,19,3,8,1,1,15,16,4,10
2022,2022-05-23,7,Arena da Baixada,Flavio Rodrigues de Souza,15949,42372,Athletico-PR,Avaí FC,Luiz Felipe Scolari,Eduardo Barroca,16,7,32700000,5700000,24.2,28.0,2,1,2,0,5,4,23,17,16,23,3,1,1,0,12,9,5,3
2022,2022-06-25,14,Arena da Baixada,Caio Max Augusto Vieira,16327,42372,Athletico-PR,RB Bragantino,Luiz Felipe Scolari,Maurício Barbieri,3,10,17700000,50700000,23.2,25.2,4,2,3,0,5,10,14,11,9,13,4,2,0,3,10,23,1,8
2022,2022-07-16,17,Arena da Baixada,Ramon Abatti,21402,42372,Athletico-PR,Internacional,Luiz Felipe Scolari,Mano Menezes,6,3,28200000,25600000,24.7,26.5,0,0,0,0,5,5,7,13,12,6,3,5,4,2,17,17,8,10
2022,2022-07-21,18,Arena da Baixada,Bruno Arleu de Araújo,22426,42372,Athletico-PR,Atlético-GO,,,6,18,28200000,7000000,24.7,27.6,4,1,2,0,3,2,15,8,8,14,3,5,2,1,15,15,4,9
2022,2022-07-31,20,Arena da Baixada,Marcelo de Lima Henrique  ,26492,42372,Athletico-PR,São Paulo,Luiz Felipe Scolari,Rogério Ceni,5,10,23050000,23400000,25.3,26.1,1,0,0,0,6,5,15,13,11,14,2,3,1,1,10,12,3,6
2022,2022-08-21,23,Arena da Baixada,Savio Pereira Sampaio,15023,42372,Athletico-PR,América-MG,Luiz Felipe Scolari,Vagner Mancini,5,8,36400000,8100000,27.0,30.6,1,1,1,0,2,7,10,10,9,9,2,9,2,2,18,12,8,8
2022,2022-09-04,25,Arena da Baixada,Flavio Rodrigues de Souza,14037,42372,Athletico-PR,Fluminense,Luiz Felipe Scolari,Fernando Diniz,6,3,15450000,26600000,25.2,29.6,1,0,1,0,6,3,15,7,7,15,3,1,1,0,7,12,4,7
2022,2022-10-02,29,Arena da Baixada,Maguielson Lima Barbosa,14403,42372,Athletico-PR,Juventude,Luiz Felipe Scolari,Umberto Louzer,6,20,31650000,5980000,25.9,26.1,2,0,1,0,11,2,12,11,10,11,1,4,0,0,17,6,7,2
2022,2022-10-16,32,Arena da Baixada,Jean Pierre Goncalves Lima,29599,42372,Athletico-PR,Coritiba FC,Luiz Felipe Scolari,Guto Ferreira,6,15,37400000,14100000,26.9,26.4,1,0,0,0,10,4,21,11,10,18,4,6,3,0,15,15,3,6
2022,2022-10-26,34,Arena da Baixada,Braulio da Silva Machado,20502,42372,Athletico-PR,Palmeiras,Luiz Felipe Scolari,Abel Ferreira,6,1,17750000,84500000,23.9,28.7,1,3,1,0,0,9,7,10,7,6,2,0,0,2,11,17,5,7
2022,2022-11-13,38,Arena da Baixada,Anderson Daronco,20194,42372,Athletico-PR,Botafogo,Luiz Felipe Scolari,Luís Castro,6,8,41400000,28100000,26.0,28.0,3,0,0,0,6,3,19,13,12,19,4,8,2,0,25,9,9,3
2022,2022-04-10,1,Estádio Antonio Accioly,Braulio da Silva Machado,10496,13000,Atlético-GO,Flamengo,Umberto Louzer,Paulo Sousa,11,10,8650000,95500000,27.2,26.7,1,1,0,0,,,,,,,,,,,,,,
2022,2022-04-24,3,Estádio Antonio Accioly,Luiz Flávio de Oliveira ,4427,13000,Atlético-GO,Botafogo,Umberto Louzer,Luís Castro,18,10,8550000,19980000,27.1,26.6,1,1,0,0,2,7,11,5,5,11,2,1,2,2,9,17,7,4
2022,2022-05-21,7,Estádio Antonio Accioly,Luiz Flávio de Oliveira ,4676,13000,Atlético-GO,Coritiba FC,,,19,6,7950000,7800000,27.8,30.7,2,0,1,0,3,5,14,13,13,14,6,1,1,1,17,14,7,6
2022,2022-07-17,17,Estádio Antonio Accioly,Jean Pierre Goncalves Lima,7262,13000,Atlético-GO,Fortaleza,,,18,20,7850000,12600000,28.0,28.5,0,1,0,0,5,6,7,9,8,7,4,3,1,0,15,9,9,2
2022,2022-08-07,21,Estádio Antonio Accioly,Marielson Alves Silva,5930,13000,Atlético-GO,RB Bragantino,,,19,8,8650000,54200000,26.2,24.5,2,1,0,0,,,,,,,,,,,,,,
2022,2022-08-21,23,Estádio Antonio Accioly,Anderson Daronco,4578,13000,Atlético-GO,Cuiabá-MT,,,19,16,7000000,13650000,27.9,27.2,1,1,1,0,3,17,14,8,8,14,7,1,1,4,7,23,3,8
2022,2022-10-10,31,Estádio Antonio Accioly,Bruno Arleu de Araújo,12089,13000,Atlético-GO,Palmeiras,Eduardo Souza,Abel Ferreira,18,1,8200000,84500000,28.2,28.7,1,1,0,0,4,9,15,8,8,14,5,1,1,1,10,17,5,6
2022,2022-10-23,33,Estádio Antonio Accioly,Luiz Flávio de Oliveira ,10166,13000,Atlético-GO,Ceará SC,Eduardo Souza,Lucho González,18,16,7150000,9450000,27.8,31.4,1,0,1,0,4,5,20,13,12,20,2,4,1,3,12,12,2,9
